s,us,chegada,envio,delay_ms,jitter_ms
1616540637,583753,1616540637622,1616540637583,39,0
1616540639,585749,1616540639668,1616540639585,83,44
1616540641,587749,1616540641715,1616540641587,128,45
1616540643,589749,1616540643661,1616540643589,72,56
1616540645,591749,1616540645708,1616540645591,117,45
1616540647,592749,1616540647653,1616540647592,61,56
1616540649,594749,1616540649709,1616540649594,115,54
1616540651,596749,1616540651647,1616540651596,51,64
1616540653,598749,1616540653695,1616540653598,97,46
1616540655,600749,1616540655641,1616540655600,41,56
1616540657,602749,1616540657688,1616540657602,86,45
1616540659,604749,1616540659634,1616540659604,30,56
1616540661,606749,1616540661675,1616540661606,69,39
1616540663,608749,1616540663073,1616540663608,0,69
1616540665,610749,1616540665675,1616540665610,65,65
1616540667,612749,1616540667624,1616540667612,12,53
1616540669,614749,1616540669626,1616540669614,12,0
1616540671,616749,1616540671716,1616540671616,100,88
1616540673,618749,1616540673661,1616540673618,43,57
1616540675,620749,1616540675709,1616540675620,89,46
1616540677,622749,1616540677654,1616540677622,32,57
1616540679,624749,1616540679706,1616540679624,82,50
1616540681,625749,1616540681751,1616540681625,126,44
1616540683,627748,1616540683638,1616540683627,11,115
1616540685,629748,1616540685641,1616540685629,12,1
1616540687,630748,1616540687069,1616540687630,0,12
1616540689,632747,1616540689738,1616540689632,106,106
1616540691,634747,1616540691683,1616540691634,49,57
1616540693,636748,1616540693731,1616540693636,95,46
1616540695,638748,1616540695676,1616540695638,38,57